,word,id,next_id
806,"so,”",5.0001844,23.0000423
807,stiffly.,1.0006158,5.0001844
808,“What’s,16.0000617,1.0006158
809,again?,2.000416,16.0000617
810,"Howard,",1.0009324,2.000416
811,isn’t,20.0000489,1.0009324
812,it?”,24.0000416,20.0000489
813,“Harry.,1.0006101,24.0000416
814,"Nasty,",1.0009493,1.0006101
815,common,22.0000439,1.0009493
816,"name,",4.0002481,22.0000439
817,ask,31.0000332,4.0002481
818,me.”,12.0000775,31.0000332
819,"“Oh,",47.0000235,12.0000775
820,"yes,”",5.0001882,47.0000235
821,heart,17.0000568,5.0001882
822,sinking,1.0006878,17.0000568
823,horribly.,1.0010216,1.0006878
824,"“Yes,",14.0000698,1.0010216
825,agree.”,1.0007628,14.0000698
826,subject,3.0002752,1.0007628
827,upstairs,10.0000944,3.0002752
828,bed.,11.0000865,10.0000944
829,While,8.0001148,11.0000865
830,"bathroom,",1.0008529,8.0001148
831,crept,11.0000875,1.0008529
832,bedroom,1.0008415,11.0000875
833,8,1.0008705,1.0008415
834,peered,7.0001357,1.0008705
835,front,45.0000243,7.0001357
836,garden.,1.0011658,45.0000243
837,there.,16.0000622,1.0011658
838,staring,22.0000438,16.0000622
839,waiting,17.0000572,22.0000438
840,something.,9.0001113,17.0000572
841,things?,2.0004394,9.0001113
842,Could,5.000184,2.0004394
843,Potters?,1.0007955,5.000184
844,related,1.0005458,1.0007955
845,pair,15.000066,1.0005458
846,"well,",19.0000505,15.000066
847,asleep,14.0000685,19.0000505
848,quickly,26.0000368,14.0000685
849,lay,17.0000571,26.0000368
850,"awake,",2.0004181,17.0000571
851,turning,15.0000662,2.0004181
852,His,39.000027,15.0000662
853,"last,",11.0000899,39.000027
854,comforting,1.0011287,11.0000899
855,"involved,",2.0003942,1.0011287
856,come,65.0000175,2.0003942
857,near,16.0000594,65.0000175
858,well,22.0000458,16.0000594
859,Petunia,44.0000246,22.0000458
860,kind.,1.0009823,44.0000246
861,mixed,4.0002471,1.0009823
862,going,127.0000085,4.0002471
863,yawned,2.0004817,127.0000085
864,turned,77.0000138,2.0004817
865,affect,1.0007641,77.0000138
866,them.,74.0000146,1.0007641
867,How,21.0000474,74.0000146
868,wrong,11.000084,21.0000474
869,drifting,1.00111,11.000084
870,uneasy,1.0007378,1.00111
871,"sleep,",5.0001894,1.0007378
872,wall,16.0000603,5.0001894
873,showing,7.0001348,16.0000603
874,sleepiness.,1.0006626,7.0001348
875,"statue,",1.0005749,1.0006626
876,fixed,5.0001929,1.0005749
877,unblinkingly,2.0004145,5.0001929
878,Drive.,2.0004506,2.0004145
879,quiver,2.0003669,2.0004506
880,door,66.0000172,2.0003669
881,slammed,7.0001299,66.0000172
882,"street,",3.0002818,7.0001299
883,nor,6.0001459,3.0002818
884,swooped,7.000126,6.0001459
885,In,27.0000359,7.000126
886,midnight,5.0001808,27.0000359
887,all.,34.0000304,5.0001808
888,A,88.0000117,34.0000304
889,appeared,9.0001049,88.0000117
890,"watching,",2.0004253,9.0001049
891,silently,5.0001921,2.0004253
892,popped,2.0003971,5.0001921
893,cat’s,1.0008367,2.0003971
894,tail,11.0000861,1.0008367
895,twitched,3.0003028,11.0000861
896,narrowed.,1.0010436,3.0003028
897,Nothing,2.0004708,1.0010436
898,"tall,",6.0001516,2.0004708
899,"thin,",3.0002682,6.0001516
900,"old,",1.0010555,3.0002682
901,judging,1.0009851,1.0010555
902,silver,27.0000365,1.0009851
903,hair,19.0000509,27.0000365
904,"beard,",5.0001945,19.0000509
905,both,24.0000402,5.0001945
906,long,53.0000204,24.0000402
907,9,2.0004606,53.0000204
908,enough,36.0000295,2.0004606
909,tuck,1.0006553,36.0000295
910,belt.,1.0008458,1.0006553
911,"robes,",5.0001987,1.0008458
912,purple,11.0000894,5.0001987
913,cloak,26.0000375,11.0000894
914,swept,2.0005088,26.0000375
915,"ground,",5.0001788,2.0005088
916,"high-heeled,",1.0010298,5.0001788
917,buckled,1.0008267,1.0010298
918,boots.,3.0003231,1.0008267
919,blue,9.0001004,3.0003231
920,"light,",5.0001925,9.0001004
921,"bright,",2.0004324,5.0001925
922,sparkling,4.0002031,2.0004324
923,behind,70.0000159,4.0002031
924,half-moon,3.0003103,70.0000159
925,spectacles,1.0006993,3.0003103
926,nose,12.00008,1.0006993
927,"crooked,",1.0011385,12.00008
928,broken,10.0000923,1.0011385
929,least,7.0001375,10.0000923
930,twice.,3.0003298,7.0001375
931,man’s,3.0002501,3.0003298
932,Albus,9.0001119,3.0002501
933,Dumbledore.,22.0000452,9.0001119
934,Dumbledore,85.0000122,22.0000452
935,where,80.0000133,85.0000122
936,boots,2.0004472,80.0000133
937,unwelcome.,1.0007301,2.0004472
938,busy,8.0001249,1.0007301
939,rummaging,2.0003394,8.0001249
940,"cloak,",10.000095,2.0003394
941,"watched,",2.0004255,10.000095
942,"cat,",2.0004378,2.0004255
943,other,74.0000144,2.0004378
944,end,37.0000285,74.0000144
945,"reason,",5.0001914,37.0000285
946,sight,13.0000732,5.0001914
947,amuse,2.0004157,13.0000732
948,chuckled,3.000291,2.0004157
949,"muttered,",4.000242,3.000291
950,known.”,1.0010009,4.000242
951,inside,37.0000282,1.0010009
952,pocket.,5.0001956,37.0000282
953,cigarette,1.0008291,5.0001956
954,lighter.,1.0009965,1.0008291
955,flicked,2.0003696,1.0009965
956,"open,",2.0003623,2.0003696
957,held,21.0000473,2.0003623
958,"air,",11.000086,21.0000473
959,clicked,7.0001344,11.000086
960,nearest,6.0001525,7.0001344
961,lamp,12.0000824,6.0001525
962,pop.,2.0003975,12.0000824
963,again,17.0000559,2.0003975
964,flickered,2.0003697,17.0000559
965,darkness.,6.0001639,2.0003697
966,Twelve,2.0004232,6.0001639
967,times,11.0000904,2.0004232
968,"Put-Outer,",1.0007944,11.0000904
969,lights,2.0003879,1.0007944
970,whole,33.0000315,2.0003879
971,pinpricks,1.0005794,33.0000315
972,"distance,",2.0003516,1.0005794
973,watching,12.0000795,2.0003516
974,beady-eyed,1.000852,12.0000795
975,able,26.0000376,1.000852
976,pavement.,1.000583,26.0000376
977,slipped,10.0000931,1.000583
978,Put-,2.0004698,10.0000931
979,Outer,1.0009385,2.0004698
980,moment,30.0000338,1.0009385
981,spoke,11.0000842,30.0000338
982,“Fancy,1.0005222,11.0000842
983,seeing,3.0003061,1.0005222
984,"here,",22.000045,3.0003061
985,Professor,160.0000067,22.000045
986,McGonagall.”,1.0009283,160.0000067
987,10,2.000462,1.0009283
988,"tabby,",1.0006512,2.000462
989,gone.,8.0001181,1.0006512
990,smiling,8.0001154,8.0001181
991,rather,21.0000463,8.0001154
992,severe-looking,1.0006608,21.0000463
993,woman,14.0000702,1.0006608
994,square,2.0003645,14.0000702
995,glasses,8.0001166,2.0003645
996,exactly,17.0000579,8.0001166
997,shape,1.0006558,17.0000579
998,"She,",1.000792,1.0006558
999,emerald,3.0002742,1.000792
1000,one.,16.0000627,3.0002742
1001,Her,4.0002295,16.0000627
1002,black,44.000025,4.0002295
1003,drawn,2.0003637,44.000025
1004,tight,6.0001601,2.0003637
1005,bun.,1.0008253,6.0001601
1006,distinctly,1.001091,1.0008253
1007,ruffled.,1.0007063,1.001091
1008,“How,21.0000482,1.0007063
1009,me?”,9.0001082,21.0000482
1010,asked.,9.0001025,9.0001082
1011,“My,11.0000864,9.0001025
1012,"Professor,",3.0003171,11.0000864
1013,I’ve,56.0000199,3.0003171
1014,sit,9.0001035,56.0000199
1015,stiffly.”,1.0006214,9.0001035
1016,“You’d,6.0001628,1.0006214
1017,stiff,2.0004992,6.0001628
1018,brick,3.0002565,2.0004992
1019,"day,”",2.0004996,3.0002565
1020,McGonagall.,12.0000773,2.0004996
1021,“All,22.0000441,12.0000773
1022,day?,1.0011303,22.0000441
1023,celebrating?,1.0008356,1.0011303
1024,dozen,3.0002821,1.0008356
1025,feasts,2.0004106,3.0002821
1026,parties,2.0003517,2.0004106
1027,here.”,7.0001268,2.0003517
1028,McGonagall,66.000017,7.0001268
1029,sniffed,4.0002126,66.000017
1030,angrily.,2.0004135,4.0002126
1031,“Oh,5.0001679,2.0004135
1032,everyone’s,3.0002983,5.0001679
1033,"right,”",8.0001175,3.0002983
1034,impatiently.,3.0003191,8.0001175
1035,they’d,34.0000309,3.0003191
1036,"careful,",3.0002652,34.0000309
1037,something’s,3.0002972,3.0002652
1038,on.,18.0000545,3.0002972
1039,news.”,1.0010402,18.0000545
1040,Dursleys’,7.0001284,1.0010402
1041,dark,33.0000316,7.0001284
1042,living-room,1.0010684,33.0000316
1043,Flocks,1.0009745,1.0010684
1044,stars.,2.0003462,1.0009745
1045,"Well,",10.0000975,2.0003462
1046,they’re,26.0000378,10.0000975
1047,completely,5.0001978,26.0000378
1048,bound,4.0002023,5.0001978
1049,notice,6.0001497,4.0002023
1050,Kent,1.0009349,6.0001497
1051,I’ll,33.0000317,1.0009349
1052,bet,12.0000805,33.0000317
1053,Dedalus,4.0002427,12.0000805
1054,Diggle.,1.0009582,4.0002427
1055,sense.”,1.000648,1.0009582
1056,“You,74.0000145,1.000648
1057,can’t,47.000024,74.0000145
1058,"them,”",3.0002498,47.000024
1059,gently.,2.0003729,3.0002498
1060,“We’ve,15.0000654,2.0003729
1061,precious,2.0004099,15.0000654
1062,celebrate,2.0005025,2.0004099
1063,eleven,12.0000816,2.0005025
1064,years.”,1.0005593,12.0000816
1065,"that,”",7.0001374,1.0005593
1066,irritably.,2.0003935,7.0001374
1067,“But,53.0000208,2.0003935
1068,lose,12.0000771,53.0000208
1069,heads.,6.0001467,12.0000771
1070,downright,2.0003493,6.0001467
1071,"careless,",1.000818,2.0003493
1072,streets,2.0005036,1.000818
1073,11,5.0001723,2.0005036
1074,Muggle,17.0000548,5.0001723
1075,"clothes,",1.0011253,17.0000548
1076,swapping,1.000758,1.0011253
1077,rumors.”,1.0007057,1.000758
1078,threw,17.0000578,1.0007057
1079,"sharp,",2.0003903,17.0000578
1080,sideways,4.0002175,2.0003903
1081,glance,3.0003159,4.0002175
1082,"something,",5.0001975,3.0003159
1083,"didn’t,",2.0004925,5.0001975
1084,“A,17.0000582,2.0004925
1085,fine,3.000255,17.0000582
1086,"if,",1.0009881,3.000255
1087,day,26.0000372,1.0009881
1088,You-Know-Who,11.000085,26.0000372
1089,seems,7.0001287,11.000085
1090,disappeared,9.0001109,7.0001287
1091,us,58.000019,9.0001109
1092,really,63.0000178,58.000019
1093,"gone,",7.0001372,63.0000178
1094,Dumbledore?”,4.0002477,7.0001372
1095,“It,25.0000401,4.0002477
1096,certainly,7.0001276,25.0000401
1097,“We,26.0000379,7.0001276
1098,thankful,1.0006724,26.0000379
1099,for.,6.000155,1.0006724
1100,Would,1.0007666,6.000155
1101,care,8.0001142,1.0007666
1102,lemon,6.0001625,8.0001142
1103,drop?”,1.0011154,6.0001625
1104,what?”,9.0001037,1.0011154
1105,drop.,1.0011141,9.0001037
1106,They’re,8.0001216,1.0011141
1107,kind,7.0001314,8.0001216
1108,sweet,2.0004908,7.0001314
1109,I’m,74.0000147,2.0004908
1110,fond,2.0003893,74.0000147
1111,of.”,2.0003576,2.0003893
1112,"“No,",15.0000652,2.0003576
1113,"you,”",16.0000625,15.0000652
1114,"coldly,",2.0005068,16.0000625
1115,drops.,1.0011149,2.0005068
1116,“As,2.000455,1.0011149
1117,"say,",12.0000796,2.000455
1118,surely,2.0004921,12.0000796
1119,sensible,1.0006497,2.0004921
1120,person,7.000128,1.0006497
1121,call,15.0000632,7.000128
1122,name?,1.0010417,15.0000632
1123,All,26.0000377,1.0010417
1124,Know-Who’,1.0009345,26.0000377
1125,nonsense,1.0010345,1.0009345
1126,years,25.0000396,1.0010345
1127,trying,64.0000177,25.0000396
1128,persuade,2.0003633,64.0000177
1129,proper,5.0001826,2.0003633
1130,name:,1.0010416,5.0001826
1131,Voldemort.”,2.0004242,1.0010416
1132,"flinched,",1.0011909,2.0004242
1133,"Dumbledore,",18.0000537,1.0011909
1134,unsticking,1.0007404,18.0000537
1135,"drops,",1.001115,1.0007404
1136,notice.,1.0010387,1.001115
1137,gets,9.0001053,1.0010387
1138,confusing,1.0011261,9.0001053
1139,we,108.0000099,1.0011261
1140,keep,49.0000226,108.0000099
1141,saying,26.0000383,49.0000226
1142,You-Know-Who.’,1.0007611,26.0000383
1143,frightened,4.0002203,1.0007611
1144,Voldemort’s,7.0001297,4.0002203
1145,name.”,1.0010415,7.0001297
1146,"haven’t,”",1.0010121,1.0010415
1147,"McGonagall,",12.000078,1.0010121
1148,sounding,7.0001391,12.000078
1149,"exasperated,",1.0011776,7.0001391
1150,admiring.,1.0007651,1.0011776
1151,you’re,41.0000263,1.0007651
1152,different.,3.0002783,41.0000263
1153,Everyone,13.0000739,3.0002783
1154,knows,18.0000541,13.0000739
1155,one,191.0000053,18.0000541
1156,Know-,1.0009347,191.0000053
1157,"oh,",3.0002692,1.0009347
1158,"Voldemort,",3.0002993,3.0002692
1159,12,1.000908,3.0002993
1160,flatter,1.0011852,1.000908
1161,"me,”",8.0001153,1.0011852
1162,calmly.,2.0004395,8.0001153
1163,“Voldemort,1.000591,2.0004395
1164,powers,1.0006099,1.000591
1165,will,82.0000129,1.0006099
1166,have.”,1.0010123,82.0000129
1167,“Only,5.0001702,1.0010123
1168,too,55.00002,5.0001702
1169,noble,2.0003413,55.00002
1170,use,20.0000494,2.0003413
1171,them.”,9.0001095,20.0000494
1172,“It’s,40.0000268,9.0001095
1173,lucky,10.0000992,40.0000268
1174,dark.,4.0002129,10.0000992
1175,blushed,1.0008619,4.0002129
1176,Madam,34.0000306,1.0008619
1177,Pomfrey,10.0000947,34.0000306
1178,liked,12.0000779,10.0000947
1179,earmuffs.”,1.0011026,12.0000779
1180,shot,11.000089,1.0011026
1181,sharp,8.0001185,11.000089
1182,rumors,1.0007059,8.0001185
1183,around.,7.0001421,1.0007059
1184,You,43.0000255,7.0001421
1185,saying?,1.0007516,43.0000255
1186,About,6.0001455,1.0007516
1187,he’s,48.000023,6.0001455
1188,disappeared?,1.0011001,48.000023
1189,finally,11.0000897,1.0011001
1190,him?”,5.000168,11.0000897
1191,reached,37.0000289,5.000168
1192,anxious,1.0007843,37.0000289
1193,"discuss,",1.0010992,1.0007843
1194,real,11.0000855,1.0010992
1195,"cold,",4.0002207,11.0000855
1196,hard,24.0000408,4.0002207
1197,"day,",10.0000991,24.0000408
1198,neither,5.0001963,10.0000991
1199,piercing,3.0002707,5.0001963
1200,stare,2.0003452,3.0002707
1201,now.,11.0000872,2.0003452
1202,plain,3.000276,11.0000872
1203,“everyone”,1.0005827,3.000276
1204,"saying,",7.0001362,1.0005827
1205,believe,20.0000488,7.0001362
1206,true.,1.0006353,20.0000488
1207,choosing,2.0005056,1.0006353
1208,drop,5.0001777,2.0005056
1209,answer.,7.000133,5.0001777
1210,“What,52.0000213,7.000133
1211,"saying,”",1.0007519,52.0000213
1212,pressed,7.0001337,1.0007519
1213,"on,",34.0000313,7.0001337
1214,“is,4.0002402,34.0000313
1215,Voldemort,20.000049,4.0002402
1216,Godric’s,1.0009763,20.000049
1217,Hollow.,1.0009509,1.0009763
1218,find,52.0000212,1.0009509
1219,rumor,1.0007061,52.0000212
1220,is,140.0000077,1.0007061
1221,Lily,6.0001629,140.0000077
1222,James,5.000193,6.0001629
1223,dead.”,2.0005009,5.000193
1224,bowed,8.0001138,2.0005009
1225,head.,19.0000518,8.0001138
1226,gasped.,11.0000877,19.0000518
1227,“Lily,1.0006028,11.0000877
1228,"Oh,",3.0003064,1.0006028
1229,patted,2.0003536,3.0003064
1230,shoulder.,4.0002157,2.0003536
1231,heavily.,1.0010291,4.0002157
1232,13,1.0009069,1.0010291
1233,McGonagall’s,6.0001548,1.0009069
1234,trembled,2.0004409,6.0001548
1235,“That’s,22.0000455,2.0004409
1236,kill,18.0000522,22.0000455
1237,Potters’,1.0007954,18.0000522
1238,couldn’t.,3.0002949,1.0007954
1239,No,19.0000501,3.0002949
1240,"how,",1.0010231,19.0000501
1241,"Potter,",25.0000386,1.0010231
1242,power,4.0002243,25.0000386
1243,somehow,5.0001984,4.0002243
1244,broke,11.0000833,5.0001984
1245,gone.”,1.0011577,11.0000833
1246,nodded,4.0002343,1.0011577
1247,glumly.,1.0011597,4.0002343
1248,true?”,3.0003062,1.0011597
1249,faltered,1.0011767,3.0003062
1250,“After,2.0004559,1.0011767
1251,done,32.0000321,2.0004559
1252,killed,10.000097,32.0000321
1253,boy?,1.0008586,10.000097
1254,It’s,21.0000469,1.0008586
1255,astounding,1.0007782,21.0000469
1256,stop,39.0000269,1.0007782
1257,heaven,1.0010294,39.0000269
1258,survive?”,1.0007491,1.0010294
1259,"guess,”",1.001018,1.0007491
1260,may,9.0001078,1.001018
1261,know.”,7.0001338,9.0001078
1262,lace,1.0010053,7.0001338
1263,handkerchief,3.0003016,1.0010053
1264,dabbed,1.0011402,3.0003016
1265,beneath,6.0001663,1.0011402
1266,spectacles.,1.0006995,6.0001663
1267,great,42.0000257,1.0006995
1268,sniff,1.0006818,42.0000257
1269,took,57.0000193,1.0006818
1270,golden,7.0001379,57.0000193
1271,watch,11.0000896,7.0001379
1272,pocket,9.0001097,11.0000896
1273,examined,3.0002955,9.0001097
1274,odd,8.0001218,3.0002955
1275,watch.,5.0001797,8.0001218
1276,twelve,14.0000714,5.0001797
1277,hands,23.0000433,14.0000714
1278,numbers;,1.0010378,23.0000433
1279,"instead,",4.0002349,1.0010378
1280,planets,4.0002265,4.0002349
1281,moving,5.0001989,4.0002265
1282,edge.,1.0011084,5.0001989
1283,sense,2.0003371,1.0011084
1284,"though,",9.0001009,2.0003371
1285,“Hagrid’s,2.0004536,9.0001009
1286,late.,1.001003,2.0004536
1287,I’d,24.0000417,1.001003
1288,way?”,2.0004315,24.0000417
1289,"“Yes,”",9.0001099,2.0004315
1290,places?”,1.0005756,9.0001099
1291,“I’ve,20.0000485,1.0005756
1292,bring,4.0002059,20.0000485
1293,aunt,13.000074,4.0002059
1294,uncle.,2.0004144,13.000074
1295,family,14.0000723,2.0004144
1296,now.”,9.0001076,14.0000723
1297,mean,11.0000903,9.0001076
1298,live,8.0001239,11.0000903
1299,here?”,5.0001761,8.0001239
1300,cried,7.0001417,5.0001761
1301,jumping,3.0003086,7.0001417
1302,14,1.000899,3.0003086
1303,-J.K.,11.0000901,1.000899
1304,feet,21.0000479,11.0000901
1305,pointing,15.0000635,21.0000479
1306,four.,3.0002592,15.0000635
1307,“Dumbledore,2.0004544,3.0002592
1308,can’t.,1.0008191,2.0004544
1309,less,10.0000952,1.0008191
1310,us.,4.0002372,10.0000952
1311,kicking,1.0009831,4.0002372
1312,mother,17.0000555,1.0009831
1313,sweets.,3.0002986,17.0000555
1314,here!”,6.0001453,3.0002986
1315,best,25.00004,6.0001453
1316,place,16.0000604,25.00004
1317,"him,”",10.0000969,16.0000604
1318,firmly.,3.0002493,10.0000969
1319,“His,2.0004586,3.0002493
1320,uncle,8.0001194,2.0004586
1321,older.,1.0010551,8.0001194
1322,written,10.0000948,1.0010551
1323,letter.”,2.0003835,10.0000948
1324,letter?”,2.0003836,2.0003835
1325,repeated,1.0006297,2.0003836
1326,"faintly,",1.0011772,1.0006297
1327,"“Really,",1.0005758,1.0011772
1328,letter?,1.0009982,1.0005758
1329,These,4.0002267,1.0009982
1330,understand,11.0000856,4.0002267
1331,He’ll,3.0002578,11.0000856
1332,famous,12.0000806,3.0002578
1333,legend,1.0009938,12.0000806
1334,surprised,6.0001471,1.0009938
1335,known,10.0000996,6.0001471
1336,Day,1.0009594,10.0000996
1337,future,1.0011478,1.0009594
1338,books,31.0000333,1.0011478
1339,world,11.0000853,31.0000333
1340,name!”,4.0002383,11.0000853
1341,"“Exactly,”",1.0005217,4.0002383
1342,seriously,2.0003384,1.0005217
1343,top,30.000034,2.0003384
1344,glasses.,3.0003104,30.000034
1345,turn,16.0000623,3.0003104
1346,boy’s,2.0004337,16.0000623
1347,Famous,4.0002363,2.0004337
1348,talk!,1.0006605,4.0002363
1349,won’t,23.0000425,1.0006605
1350,remember!,1.0005401,23.0000425
1351,Can’t,3.0002875,1.0005401
1352,he’ll,9.0001042,3.0002875
1353,"be,",2.0004445,9.0001042
1354,growing,1.001015,2.0004445
1355,ready,11.0000852,1.001015
1356,take,57.0000195,11.0000852
1357,opened,19.0000515,57.0000195
1358,"mouth,",5.0001997,19.0000515
1359,"mind,",10.0000984,5.0001997
1360,"swallowed,",1.0007453,10.0000984
1361,“Yes,8.0001134,1.0007453
1362,course.,4.0002032,8.0001134
1363,getting,29.0000342,4.0002032
1364,hiding,6.00016,29.0000342
1365,underneath,8.0001191,6.00016
1366,bringing,5.0001872,8.0001191
1367,him.”,7.0001398,5.0001872
1368,wise,2.0004712,7.0001398
1369,trust,5.0001949,2.0004712
1370,Hagrid,210.0000046,5.0001949
1371,this?”,2.0004389,210.0000046
1372,15,1.0008978,2.0004389
1373,"life,”",2.0003795,1.0008978
1374,“I’m,48.0000228,2.0003795
1375,right,54.0000202,48.0000228
1376,"place,”",1.0005735,54.0000202
1377,"grudgingly,",1.001013,1.0005735
1378,“but,9.0001067,1.001013
1379,pretend,3.0002892,9.0001067
1380,careless.,1.0008179,3.0002892
1381,does,15.0000657,1.0008179
1382,tend,1.0006637,15.0000657
1383,that?”,6.0001613,1.0006637
1384,low,9.0001068,6.0001613
1385,rumbling,3.0003012,9.0001068
1386,sound,15.0000655,3.0003012
1387,silence,7.0001424,15.0000655
1388,grew,5.0001705,7.0001424
1389,steadily,1.0005661,5.0001705
1390,louder,1.0010716,1.0005661
